58:8E:81:72:F6:11,1637439232,25,581,0,158.69,29.98,21.62,53.11
58:8E:81:72:F6:52,1637439208,19,526,0,34.57,31.33,20.45,57.03
00:0B:57:64:8F:DD,1637439180,0,400,0,64.37,32.60,19.08,48.37
14:B4:57:6D:A5:6D,1637439153,0,400,0,368.33,33.44,18.49,54.38
08:6B:D7:FE:13:F7,1637439453,6,447,0,336.89,30.09,21.97,56.43
58:8E:81:72:F6:11,1637439424,3,435,0,160.37,29.71,22.05,52.84
58:8E:81:72:F6:52,1637439400,0,408,0,38.37,30.01,21.98,55.03
00:0B:57:64:8F:DD,1637439372,0,408,0,63.93,31.41,19.91,50.46
14:B4:57:6D:A5:6D,1637439345,7,456,1,371.38,33.21,18.84,57.77
08:6B:D7:FE:13:F7,1637439623,0,400,0,336.79,29.69,21.96,54.65
58:8E:81:72:F6:11,1637439594,1,413,0,160.72,29.41,21.82,51.87
58:8E:81:72:F6:52,1637439570,0,400,0,38.43,29.66,21.84,55.14
14:B4:57:6D:A5:6D,1637439537,2,414,0,372.73,32.85,18.49,54.52
08:6B:D7:FE:13:F7,1637439816,1,405,0,336.21,28.74,23.06,53.41
58:8E:81:72:F6:11,1637439787,1,418,0,160.31,28.77,22.69,53.45
58:8E:81:72:F6:52,1637439763,0,405,0,38.43,28.97,22.12,53.61
00:0B:57:64:8F:DD,1637439735,0,402,0,65.34,30.77,19.80,48.70
14:B4:57:6D:A5:6D,1637439708,1,413,0,373.77,31.95,19.23,53.95
08:6B:D7:FE:13:F7,1637440008,0,403,0,335.81,28.37,23.44,52.57
58:8E:81:72:F6:11,1637439979,1,414,0,161.04,28.42,23.03,54.94
58:8E:81:72:F6:52,1637439955,0,408,0,38.43,29.16,22.48,53.78
00:0B:57:64:8F:DD,1637439927,0,400,0,64.27,30.72,19.87,50.05
14:B4:57:6D:A5:6D,1637439900,3,413,0,375.01,31.23,19.98,53.80
08:6B:D7:FE:13:F7,1637440201,4,433,0,335.40,28.17,24.01,52.60
58:8E:81:72:F6:11,1637440172,5,426,0,161.07,28.35,23.31,52.91
58:8E:81:72:F6:52,1637440148,0,409,0,38.37,28.77,22.60,53.17
00:0B:57:64:8F:DD,1637440119,1,409,0,65.09,30.56,20.00,49.37
14:B4:57:6D:A5:6D,1637440092,0,400,0,375.85,30.90,20.48,54.09
08:6B:D7:FE:13:F7,1637440353,19,534,0,337.41,28.41,23.62,52.79
58:8E:81:72:F6:11,1637440324,39,690,0,161.70,28.35,22.99,52.59
58:8E:81:72:F6:52,1637440300,40,710,0,38.39,28.72,22.72,54.14
08:6B:D7:FE:13:F7,1637440547,24,564,0,334.31,28.17,23.95,52.45
58:8E:81:72:F6:11,1637440518,32,586,0,163.59,31.35,19.98,51.49
58:8E:81:72:F6:52,1637440494,10,464,0,42.03,31.45,19.99,55.47
00:0B:57:64:8F:DD,1637440466,0,405,0,65.23,30.67,19.83,52.59
14:B4:57:6D:A5:6D,1637440438,8,454,0,383.38,30.89,20.19,54.37
08:6B:D7:FE:13:F7,1637440739,12,485,0,333.52,28.44,23.35,52.91
58:8E:81:72:F6:11,1637440710,18,523,0,161.63,29.45,21.39,52.32
58:8E:81:72:F6:52,1637440686,0,407,0,38.53,28.66,22.32,53.74
00:0B:57:64:8F:DD,1637440658,0,405,0,65.40,30.53,19.74,53.55
14:B4:57:6D:A5:6D,1637440631,17,518,0,378.54,31.50,19.95,53.71
08:6B:D7:FE:13:F7,1637440932,18,523,0,333.36,27.89,23.80,53.32
58:8E:81:72:F6:11,1637440903,23,551,0,161.07,28.68,22.49,52.16
58:8E:81:72:F6:52,1637440879,2,411,0,38.39,28.18,23.12,53.03
00:0B:57:64:8F:DD,1637440851,0,400,0,65.23,30.73,19.43,52.28
14:B4:57:6D:A5:6D,1637440824,10,470,0,378.85,31.05,20.14,54.15
08:6B:D7:FE:13:F7,1637441124,16,502,0,332.63,27.82,24.00,61.63
58:8E:81:72:F6:11,1637441095,21,551,0,161.35,28.95,22.05,57.54
58:8E:81:72:F6:52,1637441071,3,422,0,38.43,28.07,22.98,56.62
00:0B:57:64:8F:DD,1637441043,0,400,0,71.15,30.60,19.66,50.72
14:B4:57:6D:A5:6D,1637441016,16,508,0,379.71,31.00,20.26,54.65
08:6B:D7:FE:13:F7,1637441317,14,508,0,332.86,27.78,24.22,53.36
58:8E:81:72:F6:11,1637441288,17,518,0,161.57,28.69,22.45,53.33
58:8E:81:72:F6:52,1637441264,0,400,0,38.56,28.00,23.28,54.67
00:0B:57:64:8F:DD,1637441236,0,400,0,65.05,30.44,19.65,50.13
14:B4:57:6D:A5:6D,1637441209,17,520,0,379.60,30.42,20.78,55.50
08:6B:D7:FE:13:F7,1637441511,8,460,0,332.45,27.91,24.05,53.37
58:8E:81:72:F6:11,1637441482,15,505,0,162.72,28.75,22.65,52.12
58:8E:81:72:F6:52,1637441457,1,413,0,38.99,27.63,23.93,53.90
00:0B:57:64:8F:DD,1637441429,1,408,0,66.57,29.72,20.15,48.95
14:B4:57:6D:A5:6D,1637441402,11,478,0,380.50,30.52,20.65,54.10
08:6B:D7:FE:13:F7,1637441685,6,443,0,332.06,27.66,24.21,52.25
58:8E:81:72:F6:11,1637441656,5,442,0,162.36,28.59,22.62,51.86
58:8E:81:72:F6:52,1637441632,1,400,0,38.89,27.53,23.93,54.61
00:0B:57:64:8F:DD,1637441604,0,400,0,65.40,30.31,20.03,49.69
08:6B:D7:FE:13:F7,1637491028,371,1734,0,400.49,32.31,18.36,58.20
58:8E:81:72:F6:11,1637491008,442,1815,0,473.60,32.78,17.44,51.78
58:8E:81:72:F6:52,1637490991,336,1705,0,136.58,34.32,16.52,53.80
14:B4:57:6D:A5:6D,1637490969,322,1683,0,372.59,36.00,14.92,53.79
08:6B:D7:FE:13:F7,1637491173,390,1749,0,459.17,34.81,16.60,53.27
58:8E:81:72:F6:11,1637491152,670,1997,0,542.31,35.57,15.53,53.32
58:8E:81:72:F6:52,1637491133,392,1752,0,164.16,37.27,14.33,51.40
14:B4:57:6D:A5:6D,1637491106,291,1651,0,248.32,38.26,13.72,58.60
08:6B:D7:FE:13:F7,1637491362,185,1520,0,485.83,35.42,15.32,54.59
58:8E:81:72:F6:11,1637491333,298,1594,0,626.00,35.86,14.34,54.88
58:8E:81:72:F6:52,1637491309,265,1615,0,184.68,36.85,14.04,55.23
00:0B:57:64:8F:DD,1637491281,0,403,0,28.81,33.93,14.69,54.10
14:B4:57:6D:A5:6D,1637491252,290,1663,0,254.18,39.17,12.76,59.85
08:6B:D7:FE:13:F7,1637491554,70,880,0,476.38,35.06,15.16,54.83
58:8E:81:72:F6:11,1637491525,114,1125,0,682.33,35.51,14.44,54.89
58:8E:81:72:F6:52,1637491501,113,1147,0,219.35,34.39,15.48,54.42
00:0B:57:64:8F:DD,1637491473,3,400,0,116.46,32.45,16.55,51.43
14:B4:57:6D:A5:6D,1637491446,117,1181,0,311.28,38.73,12.62,54.15
08:6B:D7:FE:13:F7,1637491747,56,749,0,435.73,37.23,13.53,56.60
58:8E:81:72:F6:11,1637491718,72,877,0,734.28,35.22,14.59,59.11
58:8E:81:72:F6:52,1637491694,76,870,0,238.11,34.16,15.46,61.53
00:0B:57:64:8F:DD,1637491666,0,400,0,35.38,28.87,20.33,58.81
14:B4:57:6D:A5:6D,1637491638,71,877,0,638.75,39.16,12.44,60.37
08:6B:D7:FE:13:F7,1637491938,21,529,0,385.40,37.25,13.24,79.38
58:8E:81:72:F6:11,1637491909,33,602,0,641.68,34.87,14.67,80.93
58:8E:81:72:F6:52,1637491885,33,650,0,221.47,33.67,15.91,82.02
00:0B:57:64:8F:DD,1637491858,0,405,0,46.60,30.45,18.13,78.74
14:B4:57:6D:A5:6D,1637491831,36,637,0,638.85,39.31,12.04,66.36
08:6B:D7:FE:13:F7,1637492131,74,891,0,385.35,34.37,15.72,54.56
58:8E:81:72:F6:11,1637492102,90,992,0,552.96,35.30,14.77,53.94
58:8E:81:72:F6:52,1637492078,88,1004,0,170.69,35.58,15.23,53.24
00:0B:57:64:8F:DD,1637492050,26,569,0,41.15,31.40,18.13,58.26
14:B4:57:6D:A5:6D,1637492023,37,640,0,498.70,38.80,12.27,57.63
08:6B:D7:FE:13:F7,1637492325,117,1168,0,434.91,37.40,13.96,57.05
58:8E:81:72:F6:11,1637492296,151,1360,0,590.30,35.99,14.47,50.83
58:8E:81:72:F6:52,1637492272,105,1095,0,181.63,36.96,14.01,52.17
00:0B:57:64:8F:DD,1637492244,39,668,0,43.04,33.25,16.21,47.87
14:B4:57:6D:A5:6D,1637492216,88,995,0,629.53,39.00,12.53,55.17
08:6B:D7:FE:13:F7,1637492612,265,1621,0,433.12,38.33,13.33,55.83
58:8E:81:72:F6:11,1637492582,382,1756,0,587.18,36.52,14.43,58.91
58:8E:81:72:F6:52,1637492558,285,1627,0,171.41,37.35,14.00,57.08
00:0B:57:64:8F:DD,1637492530,351,1695,0,622.60,39.79,12.31,68.98
14:B4:57:6D:A5:6D,1637492503,351,1695,0,622.60,39.79,12.31,68.98
08:6B:D7:FE:13:F7,1637492809,227,1578,0,437.22,38.60,13.29,80.25
58:8E:81:72:F6:11,1637492779,320,1681,0,687.46,36.59,14.46,60.77
58:8E:81:72:F6:52,1637492755,273,1623,0,192.56,37.79,13.81,51.37
00:0B:57:64:8F:DD,1637492725,2,415,0,41.22,34.36,15.15,51.24
14:B4:57:6D:A5:6D,1637492697,214,1559,0,614.98,39.69,12.48,55.36
08:6B:D7:FE:13:F7,1637493005,113,1266,0,452.80,38.66,12.80,61.56
58:8E:81:72:F6:11,1637492976,238,1601,0,769.12,36.22,14.46,60.46
58:8E:81:72:F6:52,1637492951,308,1729,0,238.98,37.80,13.44,55.03
00:0B:57:64:8F:DD,1637492921,12,470,0,64.12,34.46,15.62,60.36
14:B4:57:6D:A5:6D,1637492893,275,1628,0,622.49,39.92,12.44,57.96
08:6B:D7:FE:13:F7,1637493201,20,496,0,456.13,36.03,13.46,60.39
58:8E:81:72:F6:11,1637493170,49,708,0,814.57,34.82,14.81,60.59
58:8E:81:72:F6:52,1637493144,46,697,0,282.10,34.72,15.14,61.17
00:0B:57:64:8F:DD,1637493116,0,400,0,46.33,31.25,17.71,65.24
14:B4:57:6D:A5:6D,1637493089,44,694,0,639.07,39.48,11.88,80.30
08:6B:D7:FE:13:F7,1637493400,0,407,0,317.21,29.97,17.36,57.59
58:8E:81:72:F6:11,1637493370,1,427,0,726.64,32.73,16.15,52.75
58:8E:81:72:F6:52,1637493345,6,424,0,242.91,30.92,17.77,53.54
00:0B:57:64:8F:DD,1637493315,0,400,0,77.30,28.61,19.73,54.20
14:B4:57:6D:A5:6D,1637493287,13,463,0,500.24,37.35,13.08,57.34
08:6B:D7:FE:13:F7,1637493598,1,408,0,306.08,26.87,22.60,55.86
58:8E:81:72:F6:11,1637493568,3,420,0,597.62,26.58,22.28,53.42
58:8E:81:72:F6:52,1637493543,0,406,0,202.01,25.96,22.81,55.31
00:0B:57:64:8F:DD,1637493514,0,400,0,70.91,28.65,19.62,51.16
14:B4:57:6D:A5:6D,1637493485,4,436,0,462.88,30.99,17.85,55.22
08:6B:D7:FE:13:F7,1637493796,6,443,0,304.12,26.87,23.96,54.43
58:8E:81:72:F6:11,1637493766,6,435,0,526.27,25.68,24.92,51.77
58:8E:81:72:F6:52,1637493741,5,435,0,228.22,25.13,25.78,54.38
00:0B:57:64:8F:DD,1637493712,5,435,0,77.58,28.75,19.51,52.50
14:B4:57:6D:A5:6D,1637493683,3,421,0,466.80,28.30,20.83,54.40
08:6B:D7:FE:13:F7,1637493996,17,517,0,301.76,30.12,20.03,55.00
58:8E:81:72:F6:11,1637493965,19,529,0,561.15,28.44,21.53,51.81
58:8E:81:72:F6:52,1637493939,18,520,0,199.04,28.42,21.71,54.20
00:0B:57:64:8F:DD,1637493910,12,480,0,78.57,30.41,18.86,49.69
14:B4:57:6D:A5:6D,1637493882,11,476,0,458.52,31.13,18.74,53.00
08:6B:D7:FE:13:F7,1637494196,33,618,0,307.26,31.66,18.22,55.33
58:8E:81:72:F6:11,1637494165,33,643,0,534.74,29.90,19.70,51.82
58:8E:81:72:F6:52,1637494140,25,560,0,170.39,30.55,19.25,54.34
00:0B:57:64:8F:DD,1637494111,15,503,0,75.78,32.66,16.19,49.78
14:B4:57:6D:A5:6D,1637494082,26,572,0,458.37,33.00,16.78,52.66
08:6B:D7:FE:13:F7,1637494392,38,656,0,433.18,35.64,15.03,55.32
58:8E:81:72:F6:11,1637494363,43,688,0,563.35,34.00,16.07,52.28
58:8E:81:72:F6:52,1637494339,34,624,0,190.20,31.36,18.29,54.53
00:0B:57:64:8F:DD,1637494310,18,519,0,94.61,33.38,15.52,49.53
14:B4:57:6D:A5:6D,1637494282,33,645,0,603.44,33.87,16.07,52.72
08:6B:D7:FE:13:F7,1637494586,46,692,0,451.26,37.17,13.72,62.35
58:8E:81:72:F6:11,1637494557,48,737,0,643.94,35.25,14.85,63.33
58:8E:81:72:F6:52,1637494532,37,637,0,238.24,35.28,15.28,65.43
00:0B:57:64:8F:DD,1637494504,20,537,0,105.53,33.67,15.35,62.53
14:B4:57:6D:A5:6D,1637494476,45,708,0,623.13,37.35,13.67,62.88
08:6B:D7:FE:13:F7,1637494778,53,748,0,453.41,37.71,13.30,55.10
58:8E:81:72:F6:11,1637494749,61,804,0,690.94,35.70,14.49,53.13
58:8E:81:72:F6:52,1637494725,47,700,0,252.20,36.53,14.20,52.28
00:0B:57:64:8F:DD,1637494697,26,569,0,114.36,33.75,15.18,50.58
14:B4:57:6D:A5:6D,1637494670,54,759,0,632.95,38.42,12.82,52.88
08:6B:D7:FE:13:F7,1637494972,63,817,0,450.89,38.00,13.19,55.47
58:8E:81:72:F6:11,1637494943,73,865,0,648.48,35.95,14.37,52.99
58:8E:81:72:F6:52,1637494919,52,742,0,237.64,37.26,13.69,52.39
00:0B:57:64:8F:DD,1637494891,31,617,0,118.05,34.04,15.17,51.70
14:B4:57:6D:A5:6D,1637494863,65,808,0,635.35,38.84,12.60,53.14
08:6B:D7:FE:13:F7,1637495164,72,853,0,439.61,38.16,13.12,55.27
58:8E:81:72:F6:11,1637495135,86,949,0,589.04,36.06,14.34,52.95
58:8E:81:72:F6:52,1637495111,58,813,0,221.96,37.47,13.56,52.30
00:0B:57:64:8F:DD,1637495083,47,714,0,110.88,37.23,13.03,49.09
14:B4:57:6D:A5:6D,1637495056,75,897,0,627.02,39.05,12.49,52.76
08:6B:D7:FE:13:F7,1637495357,83,949,0,437.49,38.22,13.14,55.00
58:8E:81:72:F6:11,1637495328,98,1068,0,592.82,36.11,14.37,52.62
58:8E:81:72:F6:52,1637495304,69,857,0,220.89,37.53,13.53,52.11
00:0B:57:64:8F:DD,1637495276,62,810,0,106.43,37.94,12.31,52.16
14:B4:57:6D:A5:6D,1637495249,85,972,0,619.64,39.19,12.49,53.50
08:6B:D7:FE:13:F7,1637495549,86,951,0,442.06,38.27,13.09,54.55
58:8E:81:72:F6:11,1637495520,110,1128,0,568.13,35.95,14.56,51.89
58:8E:81:72:F6:52,1637495496,80,895,0,214.63,37.53,13.59,50.74
00:0B:57:64:8F:DD,1637495468,62,810,0,106.84,38.10,12.15,48.80
14:B4:57:6D:A5:6D,1637495441,99,1044,0,621.12,39.34,12.42,52.86
08:6B:D7:FE:13:F7,1637495743,96,1012,0,435.39,38.46,13.11,54.31
58:8E:81:72:F6:11,1637495713,109,1068,0,566.48,36.15,14.50,52.58
58:8E:81:72:F6:52,1637495688,73,920,0,228.11,37.43,13.63,51.15
00:0B:57:64:8F:DD,1637495660,72,863,0,105.84,38.39,12.22,50.78
14:B4:57:6D:A5:6D,1637495633,102,1090,0,622.07,39.28,12.49,52.72
08:6B:D7:FE:13:F7,1637495934,104,1068,0,435.23,38.28,13.19,54.33
58:8E:81:72:F6:11,1637495905,130,1228,0,514.55,36.20,14.50,51.80
58:8E:81:72:F6:52,1637495881,87,956,0,207.60,37.27,13.78,50.27
00:0B:57:64:8F:DD,1637495854,79,945,0,100.57,38.37,12.24,49.33
14:B4:57:6D:A5:6D,1637495827,104,1099,0,618.40,39.46,12.44,52.76
08:6B:D7:FE:13:F7,1637496126,101,1053,0,442.93,38.43,13.11,59.47
58:8E:81:72:F6:11,1637496097,136,1299,0,591.85,36.30,14.47,62.01
58:8E:81:72:F6:52,1637496073,80,949,0,264.53,37.24,13.90,58.71
00:0B:57:64:8F:DD,1637496045,90,981,0,106.13,38.41,12.31,61.31
14:B4:57:6D:A5:6D,1637496018,99,1053,0,637.67,39.52,12.44,53.60
08:6B:D7:FE:13:F7,1637496320,115,1140,0,444.44,38.30,13.21,54.68
58:8E:81:72:F6:11,1637496291,139,1288,0,602.41,36.41,14.42,52.81
58:8E:81:72:F6:52,1637496267,89,990,0,270.06,37.32,13.79,51.57
00:0B:57:64:8F:DD,1637496239,86,945,0,113.65,38.45,12.28,55.20
14:B4:57:6D:A5:6D,1637496212,124,1224,0,637.44,39.45,12.54,55.86
08:6B:D7:FE:13:F7,1637496513,86,935,0,421.43,38.86,12.89,54.81
58:8E:81:72:F6:11,1637496484,104,1110,0,515.81,36.50,14.27,53.88
58:8E:81:72:F6:52,1637496459,75,927,0,257.21,37.12,13.87,52.58
00:0B:57:64:8F:DD,1637496431,85,959,0,112.50,38.75,12.13,52.47
14:B4:57:6D:A5:6D,1637496404,126,1231,0,636.92,39.56,12.53,52.58
08:6B:D7:FE:13:F7,1637496705,80,961,0,438.75,39.64,12.34,56.77
58:8E:81:72:F6:11,1637496676,88,981,0,572.91,36.68,14.05,53.27
58:8E:81:72:F6:52,1637496652,73,905,0,240.75,36.61,14.19,52.11
00:0B:57:64:8F:DD,1637496624,85,959,0,109.81,38.46,12.16,51.00
14:B4:57:6D:A5:6D,1637496597,90,992,0,629.00,40.39,11.89,54.26
08:6B:D7:FE:13:F7,1637496899,113,1144,0,434.87,39.25,12.66,55.07
58:8E:81:72:F6:11,1637496870,141,1299,0,570.43,36.60,14.28,54.06
58:8E:81:72:F6:52,1637496845,85,961,0,245.41,36.92,14.21,53.71
00:0B:57:64:8F:DD,1637496817,83,945,0,103.42,38.71,12.09,53.33
14:B4:57:6D:A5:6D,1637496790,124,1184,0,628.06,40.39,11.97,54.39
08:6B:D7:FE:13:F7,1637497091,117,1174,0,424.33,39.09,12.87,58.95
58:8E:81:72:F6:11,1637497062,172,1500,0,524.25,36.75,14.31,53.57
58:8E:81:72:F6:52,1637497038,92,1007,0,205.92,37.07,14.05,55.08
00:0B:57:64:8F:DD,1637497010,86,959,0,99.65,38.61,12.20,57.59
14:B4:57:6D:A5:6D,1637496983,135,1281,0,628.51,40.02,12.24,55.56
08:6B:D7:FE:13:F7,1637497263,106,1122,0,429.51,39.35,12.66,62.78
58:8E:81:72:F6:11,1637497234,174,1504,0,549.10,36.91,14.22,60.52
58:8E:81:72:F6:52,1637497210,93,997,0,235.64,36.88,14.12,64.52
14:B4:57:6D:A5:6D,1637497175,122,1259,0,627.46,40.39,12.09,60.13
08:6B:D7:FE:13:F7,1637497455,121,1198,0,428.27,39.37,12.69,55.09
58:8E:81:72:F6:11,1637497426,166,1499,0,541.44,36.97,14.21,66.47
58:8E:81:72:F6:52,1637497402,99,1053,0,230.73,36.79,14.25,61.18
00:0B:57:64:8F:DD,1637497374,91,1001,0,96.80,38.76,12.13,65.10
14:B4:57:6D:A5:6D,1637497347,136,1299,0,625.83,40.31,12.02,57.39
08:6B:D7:FE:13:F7,1637497648,127,1215,0,426.09,38.77,13.02,60.43
58:8E:81:72:F6:11,1637497619,169,1505,0,534.29,36.64,14.37,61.27
58:8E:81:72:F6:52,1637497595,113,1147,0,227.47,37.28,13.99,62.40
00:0B:57:64:8F:DD,1637497567,91,1001,0,93.58,38.88,12.06,60.56
14:B4:57:6D:A5:6D,1637497539,147,1367,0,624.12,40.13,12.20,59.36
08:6B:D7:FE:13:F7,1637497841,125,1178,0,423.44,38.90,13.05,76.74
58:8E:81:72:F6:11,1637497811,183,1507,0,525.76,36.73,14.38,73.86
58:8E:81:72:F6:52,1637497787,111,1137,0,221.96,37.23,14.11,58.87
00:0B:57:64:8F:DD,1637497759,93,1014,0,90.18,38.90,12.12,77.06
14:B4:57:6D:A5:6D,1637497732,154,1441,0,622.48,39.90,12.45,74.82
08:6B:D7:FE:13:F7,1637498032,111,1274,0,421.57,39.07,12.88,71.84
58:8E:81:72:F6:11,1637498003,181,1514,0,515.77,36.75,14.33,73.23
58:8E:81:72:F6:52,1637497979,110,1125,0,214.81,37.17,14.08,66.26
00:0B:57:64:8F:DD,1637497951,96,1032,0,87.04,38.96,12.11,72.11
14:B4:57:6D:A5:6D,1637497924,150,1404,0,621.17,40.10,12.32,70.88
08:6B:D7:FE:13:F7,1637498224,31,605,0,431.35,38.77,12.76,74.38
58:8E:81:72:F6:11,1637498195,51,728,0,676.89,36.04,14.32,72.10
58:8E:81:72:F6:52,1637498171,54,770,0,279.44,36.19,14.56,56.93
00:0B:57:64:8F:DD,1637498143,62,832,0,98.01,37.82,12.52,73.93
14:B4:57:6D:A5:6D,1637498116,117,1207,0,630.56,40.32,12.19,72.34
08:6B:D7:FE:13:F7,1637498417,15,483,0,428.66,38.22,12.96,64.28
58:8E:81:72:F6:11,1637498388,19,519,0,659.92,35.07,14.86,73.96
58:8E:81:72:F6:52,1637498364,21,524,0,270.66,33.72,16.10,58.09
00:0B:57:64:8F:DD,1637498335,31,581,0,94.85,33.68,15.07,71.74
14:B4:57:6D:A5:6D,1637498308,39,650,0,628.71,39.88,12.04,70.33
08:6B:D7:FE:13:F7,1637498610,7,435,0,301.39,34.46,15.42,72.38
58:8E:81:72:F6:11,1637498581,8,464,0,640.37,31.27,17.84,74.40
58:8E:81:72:F6:52,1637498557,14,498,0,255.65,30.29,19.61,70.76
00:0B:57:64:8F:DD,1637498529,12,480,0,80.50,29.40,19.08,72.48
14:B4:57:6D:A5:6D,1637498502,19,527,0,485.53,39.32,12.23,77.95
08:6B:D7:FE:13:F7,1637498803,31,591,0,299.59,33.36,16.56,73.01
58:8E:81:72:F6:11,1637498774,33,611,0,628.01,30.47,19.18,72.42
58:8E:81:72:F6:52,1637498750,31,594,0,248.54,28.85,21.03,71.50
00:0B:57:64:8F:DD,1637498722,67,819,0,77.87,28.02,20.97,71.20
14:B4:57:6D:A5:6D,1637498695,19,536,0,469.87,35.93,14.34,63.98
08:6B:D7:FE:13:F7,1637498996,21,543,0,296.02,32.93,17.25,72.76
58:8E:81:72:F6:11,1637498967,32,592,0,615.36,33.33,16.84,72.82
58:8E:81:72:F6:52,1637498943,27,602,0,239.91,28.89,21.51,64.89
00:0B:57:64:8F:DD,1637498915,56,770,0,81.10,30.73,18.58,73.49
14:B4:57:6D:A5:6D,1637498888,19,534,0,481.09,34.98,15.19,73.11
58:8E:81:72:F6:11,1637499163,13,488,0,584.70,30.91,18.58,59.54
58:8E:81:72:F6:52,1637499138,12,483,0,228.49,31.80,18.39,59.12
00:0B:57:64:8F:DD,1637499109,41,672,0,82.09,32.23,16.62,70.49
14:B4:57:6D:A5:6D,1637499081,14,495,0,464.38,34.76,15.46,59.12
08:6B:D7:FE:13:F7,1637499362,3,438,0,292.82,32.64,17.30,59.42
58:8E:81:72:F6:11,1637499333,8,455,0,584.08,30.54,19.23,60.17
58:8E:81:72:F6:52,1637499309,7,443,0,225.76,29.84,19.48,60.21
00:0B:57:64:8F:DD,1637499281,33,624,0,78.50,32.08,16.75,59.30
14:B4:57:6D:A5:6D,1637499254,9,461,0,463.02,34.88,15.46,59.20
08:6B:D7:FE:13:F7,1637499554,5,434,0,290.31,32.64,17.56,60.36
58:8E:81:72:F6:11,1637499525,9,460,0,568.80,30.33,19.75,57.39
58:8E:81:72:F6:52,1637499501,8,447,0,218.09,29.00,21.03,59.38
00:0B:57:64:8F:DD,1637499473,34,596,0,75.71,32.50,17.17,56.37
14:B4:57:6D:A5:6D,1637499446,8,460,0,461.74,34.56,15.71,60.09
08:6B:D7:FE:13:F7,1637499746,0,406,0,286.66,32.37,17.72,60.10
58:8E:81:72:F6:11,1637499717,3,417,0,545.26,29.99,19.91,61.36
58:8E:81:72:F6:52,1637499693,6,448,0,207.46,29.12,21.19,57.53
00:0B:57:64:8F:DD,1637499665,23,543,0,71.09,29.92,19.00,53.60
14:B4:57:6D:A5:6D,1637499638,5,435,0,459.27,34.85,15.67,60.61
08:6B:D7:FE:13:F7,1637499938,3,424,0,286.00,32.55,17.65,60.52
58:8E:81:72:F6:11,1637499909,5,441,0,532.02,29.90,20.07,60.92
58:8E:81:72:F6:52,1637499885,4,444,0,201.29,28.96,21.38,56.32
00:0B:57:64:8F:DD,1637499857,15,514,0,68.02,29.33,19.51,52.28
14:B4:57:6D:A5:6D,1637499830,7,450,0,456.62,34.44,15.94,53.77
08:6B:D7:FE:13:F7,1637500130,0,405,0,284.01,32.65,17.52,55.29
58:8E:81:72:F6:11,1637500101,3,420,0,512.84,30.20,19.93,57.08
58:8E:81:72:F6:52,1637500077,6,441,0,189.47,29.05,21.38,57.97
00:0B:57:64:8F:DD,1637500049,17,503,0,66.17,29.08,20.38,52.78
14:B4:57:6D:A5:6D,1637500022,3,417,0,454.44,34.45,15.81,58.45
08:6B:D7:FE:13:F7,1637500323,2,418,0,281.83,32.10,17.90,57.88
58:8E:81:72:F6:11,1637500294,1,400,0,500.52,30.00,19.89,53.85
58:8E:81:72:F6:52,1637500269,2,414,0,183.19,28.89,21.40,55.76
00:0B:57:64:8F:DD,1637500241,12,480,0,63.60,28.92,20.00,53.46
14:B4:57:6D:A5:6D,1637500214,2,418,0,452.91,34.53,15.79,54.12
08:6B:D7:FE:13:F7,1637500515,2,423,0,280.19,31.87,18.10,56.21
58:8E:81:72:F6:11,1637500486,1,409,0,490.22,29.80,20.14,53.21
58:8E:81:72:F6:52,1637500462,1,407,0,173.81,27.78,22.13,55.59
00:0B:57:64:8F:DD,1637500434,12,485,0,61.21,28.27,21.15,56.94
14:B4:57:6D:A5:6D,1637500407,1,409,0,450.86,34.29,15.98,54.53
08:6B:D7:FE:13:F7,1637500707,2,411,0,278.39,30.96,18.83,55.00
58:8E:81:72:F6:11,1637500678,3,423,0,476.26,29.03,20.98,60.41
58:8E:81:72:F6:52,1637500654,3,434,0,170.28,27.72,22.91,54.69
00:0B:57:64:8F:DD,1637500626,12,485,0,59.65,28.52,20.58,52.60
14:B4:57:6D:A5:6D,1637500599,3,424,0,450.27,33.41,16.60,55.60
08:6B:D7:FE:13:F7,1637500903,1,418,0,274.36,25.27,24.31,57.45
58:8E:81:72:F6:11,1637500874,2,422,0,458.49,25.95,24.63,54.16
58:8E:81:72:F6:52,1637500849,0,407,0,161.95,24.83,25.85,56.12
00:0B:57:64:8F:DD,1637500820,14,493,0,57.19,29.30,19.97,55.80
14:B4:57:6D:A5:6D,1637500792,1,408,0,445.76,30.40,18.74,65.69
08:6B:D7:FE:13:F7,1637501101,10,472,0,274.67,27.43,24.30,55.73
58:8E:81:72:F6:11,1637501070,11,466,0,447.29,25.78,26.05,54.06
58:8E:81:72:F6:52,1637501045,9,465,0,155.82,24.92,27.88,68.85
00:0B:57:64:8F:DD,1637501016,12,480,0,55.76,29.65,19.40,54.82
14:B4:57:6D:A5:6D,1637500988,7,448,0,445.82,28.21,22.51,54.90
08:6B:D7:FE:13:F7,1637501297,9,465,0,273.93,30.33,20.31,61.49
58:8E:81:72:F6:11,1637501267,14,515,0,437.27,27.74,23.09,60.84
58:8E:81:72:F6:52,1637501242,15,501,0,152.66,27.43,23.72,60.19
00:0B:57:64:8F:DD,1637501213,15,503,0,54.21,28.87,20.32,58.07
14:B4:57:6D:A5:6D,1637501186,11,480,0,444.73,31.52,19.03,59.51
